ImageName,ori_1,ori_2,ori_3,ori_4,ori_5,ori_6,ori_7,ori_8,len_1,len_2,len_3,len_4,len_5,len_6,len_7,len_8,curv_1,curv_2,curv_3,curv_4,curv_5,curv_6,curv_7,curv_8,juncType_Arrow,juncType_L,juncType_Star,juncType_T,juncType_X,juncType_Y,juncAng_1,juncAng_2,juncAng_3,juncAng_4,juncAng_5,juncAng_6,juncAng_7,juncAng_8
beaches_00181.jpg,3942.4081299047,2725.01383163363,1606.56469292775,1146.859310446,2314.17182402255,1465.86314386353,791.745119446305,1837.52042216089,157.338817983114,64.2699390586756,395.348905743308,2885.5001591203,3151.18920114313,2513.29686529956,2842.81228546206,3820.39030059522,5954.16756262039,3270.3060443844,2694.73219648391,2315.96826077882,1227.09085168509,331.572228360755,33.3093300919909,3,7,2,5,47,13,13,21,6,14,35,7,2,2,0
beaches_00185.jpg,7019.32139595941,761.722847831638,461.252846011048,238.052033767339,565.19093725006,176.347628230573,477.503882000322,913.553432983387,217.258186367614,250.845133740352,452.58901124974,1351.09011010508,1366.05938181363,1918.37518871599,2585.44047019459,2471.28752184679,5850.16347636505,1540.92782339287,904.976588351595,955.099155739712,777.240117992649,347.950375633452,176.057248282917,60.530218275531,4,2,3,24,6,6,12,3,11,15,4,0,0,0
beaches_00193.jpg,2944.26757184325,972.166939395785,393.531856934194,162.004015344081,88.38580621674,44.9180684192954,146.483671035142,556.516805250105,81.5775417774695,126.232211183757,12,70.840197072177,447.852236400606,417.754419212661,376.061377431167,3775.95675136075,2425.86879033396,947.455051883273,791.143961581986,626.907703551155,343.948460348159,137.775860565802,24.8611509662876,10.3137552079634,0,2,0,3,0,0,0,4,1,0,0,0,0,0
beaches_00202.jpg,6374.42318450698,449.903838253634,44.9325725954431,30.0927196055602,15.0710678118655,5.39834563766817,71.2621426810918,1138.07772088869,1,0,11.1622776601684,134.287151043658,979.21709921195,2478.59987636535,595.528228994244,3929.36695870556,6231.77996181195,1253.21168464192,366.497835721611,118.911636077933,79.5590392227497,69.8030888671051,8.39834563766817,1,0,0,0,2,1,0,3,0,0,0,0,0,0,0
beaches_00224.jpg,3570.9458974716,1279.80740703795,557.357094831546,240.769147436809,430.539416822879,382.125606210096,922.019133876685,1923.88662118219,157.717015564769,614.310854153761,1037.94209541903,1147.33246825595,1059.97691780156,2763.69274002022,0,2526.47823365447,2220.25402523052,2140.12932000507,1591.34542542009,1648.5883802514,1003.06016134945,547.336027455191,145.50091718053,11.2360679774998,0,0,0,14,3,1,4,3,6,5,0,0,0,0
beaches_00235.jpg,6794.73633767665,2358.6924100247,1681.77879642622,1759.73514972624,2107.39663695984,1374.8011208351,1202.61159847952,1629.08857413453,32.8758787861595,479.297793143271,1928.56451858255,4334.13162014953,3498.01178812863,1759.25683686822,5062.62496089393,1814.07722771049,6194.80619000241,2217.23404558528,2702.56630507432,3074.16388462469,2686.0810938439,1523.57027907445,450.174606612841,60.2442194448876,8,3,7,74,17,24,22,22,35,40,12,1,1,0
beaches_00243.jpg,5148.09176882782,806.390005114547,446.943565879058,673.97836734011,1651.92942741649,1103.49392494692,1283.93311389982,2102.12275765592,88.187698076442,235.535663214186,815.893944633429,1397.81018698195,3132.0219775442,2383.03697119025,2321.94699950469,2842.44948993552,5267.14599659109,1934.39173751574,2420.88034602834,1676.16072959224,1229.24468333091,530.905802271502,137.751393200067,20.4022425508003,3,3,5,72,6,5,15,12,12,45,10,0,0,0
beaches_00244.jpg,5416.26140866105,700.925434956288,91.0088994811866,62.5413099467312,59,64.176881509262,171.709454776132,1013.94800711776,82.6647453070728,246.267935173953,559.680521001527,562.428273574167,940.816245122341,0,448.77465012939,4738.93902613996,3979.03501561364,1722.94231540947,783.75533402368,542.881160380457,208.343811160946,218.80631663514,87.7878648027747,36.0195784223025,0,0,0,3,2,0,2,2,1,0,0,0,0,0
beaches_00248.jpg,4090.35931777627,1075.6292222751,348.657450993045,302.347572755681,940.385725562559,512.716021831167,244.629763413944,538.078362089704,78.9574414000075,258.406679368478,411.107432203955,1197.49290105692,999.279475297912,451.470282676437,812.773501269328,3843.31572342443,3569.87911045745,1296.20057290753,933.868002984006,875.203888028889,575.120735347361,533.220841153968,205.600974198025,63.7093116202334,0,0,2,13,6,1,5,4,4,8,1,0,0,0
beaches_00249.jpg,3831.8561310162,1175.29899760802,557.337065836565,351.890610994,315.134413508271,242.158142038792,283.687220934294,712.770137951933,23.4852813742386,229.426692763238,527.560425679785,799.302733621661,996.957663958987,1390.64272108108,589.563047538047,2913.19415387104,2086.11809865864,1144.52615610849,1257.0784855608,1141.37443544896,1153.18030502318,496.232649556295,165.514667840662,26.1079216910523,0,0,0,9,3,0,1,5,1,5,0,0,0,0
beaches_00250.jpg,4839.22605906482,1716.1426761788,515.765567327643,334.073844305414,298.476595577265,492.823584407488,345.027326589266,670.236912305601,31.8233203807777,157.315007251049,459.441158317533,440.572541488964,573.244079928071,563.565596584908,3812.8328713427,3172.97799046229,4040.87078401841,1444.31598393968,1336.51807990659,1253.59646665784,776.150648265351,305.832852224186,51.2516827667379,3.23606797749979,0,1,0,18,1,5,3,7,7,6,2,0,0,0
beaches_00251.jpg,5795.72495989821,910.75735361001,381.696335018298,322.352866598579,911.1358518307,273.089315629689,461.979738781831,1215.31984613445,2,11.211102550928,165.037350924741,1184.62645233392,1842.15976983466,1968.20988811592,1848.96217294192,3249.84953079968,3441.06335597515,1382.92482653938,1386.27291832375,1480.588624503,1406.44911067972,820.093664466236,323.501819843986,31.1619471705466,2,0,0,33,4,12,4,8,6,30,3,0,0,0
beaches_00252.jpg,6951.62370456336,1585.38324108986,742.453878091302,590.35675700515,1765.19965973409,670.683642681803,726.714944965634,1375.49453188003,32.5606232978365,452.908697766387,695.271717872524,2353.30154469169,3942.73783760191,1847.48177337816,2005.93884192745,3077.70932347527,5574.97848397524,2611.52606846099,2069.19076014159,2073.16455723863,1425.51274869885,533.317510783157,112.984162735264,7.23606797749979,12,15,8,164,31,15,34,26,18,154,9,3,0,1
beaches_00253.jpg,7962.17960806006,1169.87266620795,231.096344308762,330.236002631831,1279.77621634241,332.946484386759,472.457062009199,1763.56907305961,111.152982445083,363.913891802553,372.222485022701,1303.74222411112,2450.89623192666,3662.84276191276,2970.67229562973,2306.69058415596,6818.20467236542,1660.40185560161,1810.11430056964,1397.61186457342,1100.26675038425,507.020248046298,234.041629510938,14.4721359549996,7,6,3,59,17,8,16,14,7,54,4,1,0,4
beaches_00256.jpg,5172.76465222478,695.51007095491,247.549234292486,373.816899337041,1104.71615009413,494.463669722687,453.037205846474,1062.06409916806,206.861186377582,491.8484204768,649.237040415238,1320.19123843951,2026.47690301495,2364.73258817922,1094.93610285416,1449.63850188311,4738.27197321695,1256.65079634761,1206.54828258659,986.257901929318,689.889344657386,566.273656789161,152.793958136058,7.23606797749979,2,4,1,56,16,3,6,5,8,58,3,1,1,0
beaches_00265.jpg,5179.71711794918,2367.21632229998,999.266647102398,872.98363663114,1404.87144666293,968.774098833956,931.250401033605,1881.09758564275,31.9062429596849,146.739941511607,754.506406594578,2099.05249952964,2982.10377268225,2688.27589192721,3183.35261952434,2719.23988142663,4740.35626079702,2512.78446859099,2816.40664067288,2814.98568264388,1297.76585982872,412.110514686818,9.76782893563237,1,8,7,1,58,8,27,9,9,24,45,16,1,3,2
beaches_00266.jpg,5027.31738273718,1870.5396146467,958.472912963144,972.311993861729,1036.43597941787,2090.36557142464,1334.3686994463,1012.1126434263,86.6949298722555,94.3484517784308,653.682446153922,2313.60800839652,3196.87422794306,3614.96746971053,1396.86146898019,2944.88779508896,6825.92638155944,2100.18279985532,1709.39771685039,1884.94186669248,1181.5895582491,533.481027503129,62.1628065268807,4.24264068711929,7,4,3,72,8,15,16,13,20,50,9,0,0,1
beaches_00268.jpg,8890.65497958092,1784.81027514196,1076.14169764032,908.747966354601,1592.28585953128,844.898658048979,640.640554016563,1375.66420070165,138.660129057028,522.510593114897,822.356141099639,1909.40585357626,3138.99919512726,3509.63043454985,3145.96651278136,3926.31533170999,6925.9116926104,2701.37405318949,2602.30311997915,2102.591053877,1780.15552361208,740.509925772702,259.998821975456,1,16,8,3,59,18,14,14,23,21,50,9,0,1,0
beaches_00279.jpg,4952.33488970514,1179.72943647959,898.421941702045,3074.31315863564,4583.64823339731,838.859432947263,740.084508168574,1633.57248360621,35.1622776601684,422.860219069058,944.014913128305,2441.94680442079,4671.79519758566,3194.1150842768,3679.46795119452,2511.60163730647,9657.49983163827,1642.72008502436,1942.11349715422,1944.98788407515,1596.09563542,842.909415698092,243.101104574439,31.5366310572456,8,12,26,205,48,14,63,31,40,166,8,2,1,2
beaches_00285.jpg,5385.66197204839,452.050566141491,88.1417714659297,109.431763217292,141.416493507196,86.1648783177078,123.047436946495,392.819456380509,34.2462112512353,31.4628520375981,338.192983937071,740.315209593625,986.915998960627,1161.24718806057,1294.2285205024,2192.12537368188,4967.2658514609,658.817424743617,298.721222873222,206.210507701008,259.74233015759,263.527508807835,92.6186070837757,31.8308851970614,0,0,0,1,0,0,0,1,0,0,0,0,0,0
beaches_00303.jpg,7262.09555160626,1461.5668690218,359.294511290513,256.171585238135,2420.30024518812,292.996467195028,378.37996087888,840.543012758977,82.5513280827511,234.570456528633,774.958494959248,1433.5400717517,2841.58230813332,1425.89796662605,3855.59778657181,2622.64979052421,5342.21221342415,2319.52923663762,2188.45654834409,1663.40417007863,1019.61267760793,507.265768559825,213.159384592986,17.7082039324994,13,3,17,157,35,9,49,17,22,132,12,1,0,1
beaches_00306.jpg,6365.72546879491,970.10313579126,690.198989069329,740.326468914365,626.355767528613,673.444036970479,914.667547746058,2420.89155215131,148.519592233341,447.651138334933,783.013263427214,1738.76744979763,2539.29803291243,2567.79633571598,2555.46539268521,2621.2017618596,5306.61435639318,2122.01860176078,1855.10998413518,1613.43193302521,1431.75401481727,763.3391204006,256.990038788405,52.4549176457135,7,8,6,88,16,47,13,17,44,68,21,6,1,2
beaches_00316.jpg,5290.37107340976,1834.74473249016,244.122741560244,149.861911294477,152.450260888686,116.749923655574,203.278895053708,979.637627416365,61,107.811921708896,134.13401379344,314.463226555938,1047.79526719653,1306.05019426965,1946.05124635527,4053.91129588924,5848.30001915984,1176.85926008071,707.896522245462,543.073928997152,449.364362028845,223.014869324455,21.7082039324994,1,0,0,0,3,1,0,2,2,0,0,0,0,0,0
beaches_00317.jpg,5316.92621333828,328.150495493412,73.2905815215456,118.0330865829,89.3736912206562,76.3176684674708,157.401732409683,1502.87398626099,49,20.4017542509914,17.0293863659264,137.530053619215,533.074235381412,787.620853866427,1352.9373777127,4764.77379409827,5396.23431924376,954.478489295732,492.006472711556,388.28055171974,186.823159440296,139.619550305517,62.6078473812794,42.3170651970668,0,0,0,1,1,0,1,0,1,0,0,0,0,0
beaches_00319.jpg,6851.68150672484,840.256849868228,321.297320518268,374.391591933489,1744.18178522941,2504.73904274217,904.159748284647,1103.36189515533,188.200792856081,341.017060579727,478.796327732736,1089.97551942737,2183.51744099785,3223.84422018314,3546.68718575528,3592.0311929242,7805.90567208407,2499.92739286521,1292.9089828009,1385.92761942302,1128.27183344611,460.727586699989,62.9864395746987,7.41421356237309,8,2,5,68,8,13,14,16,26,40,7,1,0,0
beaches_00321.jpg,3762.36664842379,1513.7388751992,544.658974510822,328.485199895595,260.669168538557,131.722277907505,155.418397192986,550.192474622255,50.9442719099992,147.339071502211,367.891967459078,1531.43217421257,1729.76926320841,359.034797172068,625.377462971164,2435.4630078552,2767.44946415833,1251.97175739729,1199.60258057517,819.9008435809,720.593587793138,362.524032346401,97.0228378423558,28.1869125971184,1,2,2,6,5,1,6,5,2,3,0,0,0,1
beaches_00339.jpg,2422.26920336885,918.098094541447,805.259081306634,581.62006102341,1078.25002464357,854.462942294604,762.975608753964,1043.171462089,91.4170962002442,236.346250488223,975.580603762476,1587.71168639663,810.228789462152,831.074833160724,1235.70628360753,2698.04093494349,2295.31615930742,1038.69577637609,1466.79108779806,1454.97842145258,1292.25480703554,758.461500270785,136.893949138885,22.7147766421189,7,7,0,24,15,7,15,7,14,16,2,3,2,1
beaches_00343.jpg,3297.86512107144,285.214088759724,151.010041967445,216.456431193148,2913.92821618416,598.328408619776,200.117799582767,338.824508890642,1,25.2970585407784,117.575985831898,310.17383663451,1508.70683284504,1939.33866639005,1841.14758674137,2258.50464928545,4715.03927671126,588.467753406461,704.54054419736,914.95490090124,646.059520294412,341.870589761164,77.9836038724548,12.8284271247462,7,6,8,75,21,8,28,12,13,66,6,0,0,0
beaches_00345.jpg,5285.25708878092,628.024755920167,451.947308693582,470.047810077638,700.220784701034,855.971510919295,332.32252840074,888.832647213443,62.501199516389,450.706452565149,768.299593886924,888.13147737065,1579.19526615167,1000.099708084,1079.18588988914,3784.50484724289,5589.08423561546,1013.52406364879,1084.89980663054,959.205021889117,555.212253428341,364.054170256649,41.4088152604198,5.23606797749979,3,5,5,39,11,14,9,17,17,25,8,0,1,0
beaches_00355.jpg,5981.62796418979,321.809050239116,51.840790911309,137.803647484313,417.927347932062,198.574454348394,354.603403263229,2048.02895456733,14.2612971737612,48.9962347536344,746.028111156226,1428.84507975418,1405.27917005374,1195.98816344854,786.605437795309,3886.21211880017,5848.19045180539,1417.03872059185,736.159955963166,519.359906349431,444.433005642323,392.00301472643,130.435316276348,24.5952415806172,0,4,1,9,4,0,4,6,1,5,0,0,0,2
beaches_00356.jpg,4350.15527449232,2052.48679195935,1761.73942220752,2141.97276376529,2846.09618334616,2672.7003727799,2342.71726244233,3028.32299369974,80.408115549957,649.902018238133,2534.46741213017,3328.70868474867,3279.87253558777,3696.66749389524,2240.99127730272,5385.17352723995,6993.11487731969,2872.63120881359,2485.49829587799,5179.56820124713,3019.3076805035,585.037033691318,56.2053401146449,4.82842712474619,8,7,11,95,41,11,43,35,41,45,6,1,1,1
beaches_00362.jpg,6496.33656163852,3156.21302393673,1778.85258020109,3359.99930335425,2668.79676725791,1378.04298392124,1262.24192091249,1829.31477955525,43.2795764618027,379.018172305315,1759.73124033371,3540.65641309082,4322.029738303,3597.97940531244,2683.21323404032,5603.89014093007,11496.8995834758,4257.08645926766,2420.2390697795,2157.38903847606,1318.89556770487,261.579998141056,15.7082039324994,2,16,11,20,97,114,8,50,62,79,69,3,2,1,0
beaches_00369.jpg,6100.7878204343,1146.17041961029,593.839086126343,687.962798302603,1179.04912744319,1098.6670732726,802.657292410591,1414.01650887117,61.3126114454735,222.410596481667,682.796318687677,2109.74052163635,2395.63922985048,3280.37838748341,1887.73221265614,2383.14024822989,7223.83392066505,2212.17570517161,1578.02966377092,1326.60759503101,493.85096911801,161.755453574368,24.4826055777512,2.41421356237309,10,12,20,93,44,18,56,36,32,57,11,4,0,1
beaches_00372.jpg,3841.06795488158,1367.23068731144,417.929829460537,410.137361979652,581.397028345025,415.258067835557,325.913071649338,758.263764838063,18.2360679774998,64.9940762270529,333.145634037586,943.478277452136,2219.63259504182,1999.06361379964,1449.73316392061,1088.91433784484,3889.45037346328,1487.23091823731,996.401775935708,792.504686101969,585.278218155993,302.902241122693,56.0153397218646,7.41421356237309,5,6,8,27,18,5,15,14,10,20,6,0,2,2
beaches_00373.jpg,3263.93726278355,483.982534867907,165.808896633535,127.615083326473,450.218568694125,853.219094125395,581.795803640967,1298.04637731268,52.7818103962344,59.8198932736992,192.727860371195,902.313477089893,1117.65624808218,2003.97813072959,1208.29933511795,1687.04686632389,4284.64014993016,1101.7003528338,616.909308857934,414.032841420106,257.718747122335,321.163757764843,175.357819795909,53.1006436595495,1,1,0,6,0,0,1,2,1,3,0,0,1,0
beaches_00375.jpg,4799.60782965939,205.055864812327,23.3580678740925,75.3518916364062,331.686389398812,97.224504332136,100.963623029631,727.615768509647,28.5134553613144,210.278298213166,781.438894691374,855.379618654367,894.462497517431,1157.47695461965,375.714301266783,2057.59991892835,5061.48493209898,762.547269371395,263.138650152552,80.3146570961858,94.662332362517,72.4116381779306,21.654178453005,4.65028153987288,0,0,0,5,2,1,1,0,1,6,0,0,0,0
beaches_00380.jpg,6291.52042845445,891.019176292556,415.280970092028,345.823839881782,423.929535998884,383.933315983026,285.186713977911,2455.05879784464,114.093395280415,758.883827385692,1429.25779965587,2363.13798150755,2118.19004127966,2865.42212247121,586.647038389412,1256.12057255546,6368.70548341648,1385.47370860832,1344.50769923039,1300.1957728569,813.716321524793,240.96030758164,28.7792717443648,9.4142135623731,6,8,3,17,8,16,8,16,4,18,8,1,3,0
beaches_00381.jpg,5360.13568771232,2219.31693514715,126.341171100438,778.011133946794,765.836574940718,213.020945821109,280.769928056768,750.712952055307,5,174.533286671346,789.016293435653,1097.74424524145,2952.08155028679,1564.96681957942,969.355827273634,2941.44730629232,6754.43136272513,1290.84901120961,1317.28452569662,561.205022001385,292.586621649713,153.622018684529,103.273844586633,20.8929222269922,4,7,4,84,7,4,9,9,46,36,10,0,0,0
beaches_00382.jpg,4441.96394058494,323.654728226856,108.593614387604,133.982259618971,234.881592584576,143.391709980358,167.804494923213,506.568450563936,192.236647277246,134.04285285404,625.541194084714,457.054575183092,618.68140796412,1437.5121994815,923.498323405131,1672.2735906206,4121.85578720051,624.091890577487,348.151945388459,445.726133871327,289.315760521617,187.878920284742,39.5842850488058,4.23606797749979,1,0,0,8,2,1,3,3,1,4,1,0,0,0
beaches_00385.jpg,3394.07944995004,280.927382407338,122.060385482572,331.757888720269,1536.12809079409,340.497573026046,244.05999675951,360.529118274152,4,9,157.704879472942,675.54711244845,1034.08921653819,1201.74320815208,1408.69651869242,2119.25895010993,3024.61429114486,1258.25778760863,1023.77017795916,605.804107219807,429.980417729122,225.584571902361,39.0285318500822,3,3,0,4,67,14,4,16,7,20,46,3,0,0,0
beaches_00386.jpg,4696.09684801348,367.825870538153,113.164028432803,115.608821175607,306.41160499225,185.790638268038,116.284459726742,469.710193962999,50.9055308989767,307.919627184828,735.587502434708,1129.40327029371,834.442690180003,1680.89793072966,473.620102178965,1158.11581120923,4178.15142338543,1041.58802122503,406.201340551754,256.534607818064,284.911203134737,133.742305247497,65.3493501851917,4.41421356237309,3,4,3,35,5,6,13,11,6,20,4,2,0,0
beaches_00390.jpg,5511.67489342968,1621.14214423466,1057.3712832053,940.304031778386,1931.00612175354,1128.24489538659,720.867699410336,1382.38963757888,77.8871096894277,454.648512803476,1383.76160620237,3185.35091388162,3732.52642784027,1829.34143492656,2812.06872189938,817.415979534279,5602.81023348791,2915.67044731025,2288.46815762636,1794.0674191027,1216.74549908165,433.578199005872,32.8323240378784,8.82842712474619,7,8,7,77,49,15,27,36,31,55,9,2,2,1
beaches_00391.jpg,4957.3414683293,1805.11337871633,2006.35429466525,2632.22804211117,6681.94089488921,2036.79399415737,1144.76217687812,1590.22928748499,69.3445226155778,378.15897069462,1174.14302818464,2500.98665507142,5520.7172007785,7127.69229154428,4171.62078878504,1912.10007955764,10415.9417125695,4496.84238085203,2945.69566981035,2734.25132841554,1592.62539293523,548.967557944896,103.368426892284,17.0710678118655,18,12,9,159,99,15,61,51,65,119,8,2,4,2
beaches_00395.jpg,5453.56829837135,674.886617418234,149.699372874663,60.8257169110256,67.1538303421637,79.0792236457506,86.7835980733852,410.364636599586,8,78.9573908470432,596.973111426509,1309.12896919776,875.180232287548,1195.48950029003,1320.19835241334,1598.43373777392,5015.71175156727,812.895598897471,573.910303712406,247.533599242214,201.069758537309,100.743994155989,26.2602201459957,4.23606797749979,1,3,0,8,2,1,4,3,1,4,1,0,0,2
beaches_00396.jpg,4449.58240792496,999.70359427792,620.468590355899,480.4366324613,331.513435784095,149.482509894919,86.1125080562188,387.590266856764,43.609721173858,67.5743946092921,82.6793711694192,489.473656447111,1051.19628805939,1793.92957817136,1673.36013501495,2303.0668009667,5004.01142767933,1382.1434655309,575.280531548006,460.750835872532,76.231549026304,4.47213595499958,0,2,3,2,4,33,11,13,15,10,16,20,3,1,0,1
beaches_00398.jpg,5126.87352228234,577.372094826724,119.411562226509,106.237188194228,255.189252207529,64.7027952958478,100.955108064695,624.700605436772,132.366923421818,549.604587116466,155.566308099998,596.547880014872,244.424610584503,1082.17190133902,1658.851324119,2555.90859383897,4549.72893883128,1456.86782578614,609.466859945301,264.763606216041,79.5662705783362,12.634413615168,1.4142135623731,1,1,0,1,8,2,1,4,1,1,6,1,0,0,0
beaches_00400.jpg,5463.10690545845,1323.12926750121,463.272175033604,395.137320830541,578.788952488455,349.645176506135,417.996939263829,1415.90285351854,43.2025827864565,249.625671720576,1411.0381093831,2470.72401665291,1307.57502821214,2127.35793547243,1154.71108994445,1642.7451564287,3615.56802149186,1763.81971865205,1675.76720255801,1397.78462180845,1140.98268527205,677.354041400194,108.430622014982,27.2726774031671,3,3,0,27,3,2,6,9,5,16,1,0,0,1
beaches_00408.jpg,7148.30793500627,1587.3535648275,446.846258219821,139.239498252481,190.739539324329,263.743484689479,565.553160713361,1753.73180784347,234.563165156251,390.313398744644,664.672498272209,1208.71559018674,1826.66912840463,739.686380050114,3371.85539720663,3659.0396908555,4162.73159377999,2383.45294030555,2160.4688345241,1818.4732923697,1094.19897549242,372.916150670875,93.1892017939975,10.0842599400831,2,3,1,6,0,1,2,4,5,2,0,0,0,0
beaches_00412.jpg,4183.07877442023,1429.69516577951,527.999298289632,706.028949409716,2678.38671675251,888.272530372405,773.200062700518,1376.19495312903,94.6214773248891,276.470720664286,732.075705554871,1917.33769115639,2325.21719475845,3140.54891097803,1300.28382324503,2776.3009271716,4882.70593885533,2488.83318186681,1721.72755225581,1580.5919306807,1360.5396954859,458.618231580225,67.8399201287758,2,2,1,0,74,6,1,5,20,17,37,4,0,1,0
beaches_00433.jpg,2770.53443574272,709.564106448915,489.517934369831,284.70253548198,1417.0019589535,301.699109348724,201.285656872936,920.92722664348,35.9268805873794,158.644397157849,614.000009181128,812.839265303061,1465.40556973439,396.300422451454,2433.08643938528,1179.02998006154,2375.16399147055,1557.99816674172,1136.27213446688,802.524396156139,766.545837280002,335.200638638205,94.0229039007602,27.5048952078357,6,2,0,37,7,4,8,8,10,22,6,1,1,0
beaches_00437.jpg,5396.80877709488,1400.03222222549,442.743632992511,535.330385483631,2378.50039675318,902.653196943352,852.969200646627,1479.25812650383,39.7696034480276,178.797138801452,550.557408429622,1406.36129687204,2359.92610145744,2632.80573634018,4011.40343295291,2208.67522034181,5673.9860365889,2083.86158019458,1595.41902363433,1446.54726038917,1097.13157900918,951.163823639357,425.283584877184,114.903050310782,4,2,1,86,7,4,5,13,19,60,6,1,0,0
beaches_00452.jpg,3774.11700607591,521.187893216407,79.1299984057868,62.9376925716511,146.07374873348,33.6423383944935,51.7695526217005,275.452537942054,21.128990204492,0,122.502695942661,238.307375838608,406.079997908686,637.957606215033,1060.07654748094,2458.25755437107,3008.41912409556,979.128646402665,367.381988621582,304.969122863424,158.678776413182,83.8450839248252,40.4738120778764,1.4142135623731,0,0,0,3,4,2,4,0,0,5,0,0,0,0
